route_id,service_id,trip_id,trip_short_name,direction_id
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5894,5894,0
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5895,5895,0
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5896,5896,0
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5897,5897,0
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5898,5898,0
NF1_1,chouette:TimeTable:fa766e08-09cd-4b13-b8e7-990f5a8c23fe:LOC,5899,5899,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5900,5900,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5901,5901,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5902,5902,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5903,5903,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5904,5904,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5905,5905,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5906,5906,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5907,5907,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5908,5908,0
NF1_1,chouette:TimeTable:84f8e667-3ffa-4afe-abda-55e4ce8fbf3d:LOC,5909,5909,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5913,5913,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5914,5914,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5915,5915,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5916,5916,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5917,5917,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5918,5918,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5919,5919,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5920,5920,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5921,5921,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5922,5922,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5923,5923,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5924,5924,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5925,5925,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5926,5926,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5927,5927,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5928,5928,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5929,5929,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5930,5930,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5931,5931,0
NAVF2_1,chouette:TimeTable:adb5a4e5-6033-41cf-8d9d-c463df9dc0b2:LOC,5932,5932,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5935,5935,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5936,5936,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5937,5937,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5938,5938,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5939,5939,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5940,5940,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5941,5941,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5942,5942,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5943,5943,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5944,5944,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5945,5945,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5946,5946,0
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5949,5949,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5950,5950,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5951,5951,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5952,5952,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5953,5953,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5954,5954,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5955,5955,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5956,5956,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5957,5957,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5958,5958,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5959,5959,1
03_1,chouette:TimeTable:e18bb5b6-4dce-49ad-87b9-44119451ecc5:LOC,5960,5960,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5964,5964,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5965,5965,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5966,5966,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5967,5967,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5968,5968,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5969,5969,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5970,5970,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5971,5971,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5972,5972,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5973,5973,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5974,5974,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5975,5975,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5976,5976,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5977,5977,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5978,5978,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5979,5979,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5980,5980,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5981,5981,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5982,5982,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5983,5983,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5984,5984,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5985,5985,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5986,5986,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5987,5987,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5988,5988,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5989,5989,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5990,5990,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5991,5991,0
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5997,5997,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5998,5998,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,5999,5999,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6000,6000,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6001,6001,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6002,6002,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6003,6003,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6004,6004,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6005,6005,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6006,6006,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6007,6007,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6008,6008,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6009,6009,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6010,6010,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6011,6011,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6012,6012,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6013,6013,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6014,6014,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6015,6015,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6016,6016,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6017,6017,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6018,6018,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6019,6019,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6020,6020,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6021,6021,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6022,6022,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6023,6023,1
02_1,chouette:TimeTable:9a00fc4c-dbcc-44f6-a6a5-72fffe6d95b4:LOC,6024,6024,1
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6027,6027,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6028,6028,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6029,6029,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6030,6030,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6031,6031,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6032,6032,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6033,6033,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6034,6034,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6035,6035,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6036,6036,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6037,6037,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6038,6038,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6039,6039,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6040,6040,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6041,6041,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6042,6042,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6043,6043,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6044,6044,0
NF2_1,chouette:TimeTable:f968e54f-95b2-4944-94c2-9137b6a8fa05:LOC,6045,6045,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6047,6047,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6048,6048,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6049,6049,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6050,6050,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6051,6051,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6052,6052,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6053,6053,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6054,6054,0
04A_1,chouette:TimeTable:141fa0d9-853d-4c93-9790-a1c4625ee87e:LOC,6055,6055,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6056,6056,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6057,6057,0
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6058,6058,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6127,6127,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6128,6128,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6129,6129,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6130,6130,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6131,6131,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6132,6132,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6133,6133,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6134,6134,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6135,6135,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6136,6136,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6137,6137,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6138,6138,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6139,6139,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6140,6140,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6141,6141,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6142,6142,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6143,6143,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6144,6144,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6145,6145,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6146,6146,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6147,6147,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6148,6148,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6149,6149,0
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6154,6154,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6155,6155,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6156,6156,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6157,6157,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6158,6158,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6159,6159,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6160,6160,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6161,6161,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6162,6162,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6163,6163,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6164,6164,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6165,6165,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6166,6166,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6167,6167,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6168,6168,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6169,6169,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6170,6170,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6171,6171,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6172,6172,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6173,6173,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6174,6174,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6175,6175,1
02_1,chouette:TimeTable:49d4b439-23b5-4f90-a5c4-5b920b68039b:LOC,6176,6176,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6177,6177,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6178,6178,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6179,6179,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6180,6180,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6181,6181,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6182,6182,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6183,6183,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6184,6184,1
04A_1,chouette:TimeTable:141fa0d9-853d-4c93-9790-a1c4625ee87e:LOC,6185,6185,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6186,6186,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6187,6187,1
04A_1,chouette:TimeTable:25619496-61d6-4db3-b6c6-8329acfee674:LOC,6188,6188,1
04B_1,chouette:TimeTable:3a430f8a-b60f-417f-8355-1b8281456efc:LOC,6189,6189,0
04B_1,chouette:TimeTable:3a430f8a-b60f-417f-8355-1b8281456efc:LOC,6190,6190,0
